Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Spend_Score,Spend_Binary
11-975-9054,33,Male,Middle,Married,High School,High,Clothing,388.26,2,Mixed,3,1,1.0,High,Not Sensitive,0,7,None,Smartphone,Credit Card,4/2/24,False,False,Planned,No Preference,5,776.52,Not_High
75-518-2831,33,Male,Middle,Divorced,Master's,Middle,Jewelry & Accessories,106.69,5,Online,3,4,1.3,Medium,Very Sensitive,2,10,None,Desktop,PayPal,9/20/2024,False,True,Wants-based,Standard,14,533.45,Not_High
13-297-9777,42,Agender,Middle,Married,Bachelor's,High,Packages),301.16,10,Online,4,3,2.0,None,Very Sensitive,2,9,Medium,Tablet,Cash,7/26/2024,False,False,Need-based,Standard,1,3011.6000000000004,High
81-604-7906,49,Male,Middle,Divorced,High School,High,Hotels,61.71,6,Mixed,2,5,1.0,Low,Very Sensitive,2,7,Low,Tablet,Cash,10/3/24,False,False,Impulsive,No Preference,12,370.26,Not_High
87-518-0375,46,Non-binary,Middle,Divorced,High School,High,Sports & Outdoors,83.33,11,In-Store,1,5,1.0,Medium,Very Sensitive,1,6,Low,Desktop,Debit Card,2/27/2024,True,True,Planned,Express,1,916.63,Not_High
53-437-2629,42,Male,High,Single,Bachelor's,Middle,Books,411.81,4,Mixed,1,3,1.0,High,Somewhat Sensitive,1,1,High,Smartphone,Cash,4/8/24,True,True,Planned,Standard,1,1647.24,Not_High
46-681-0764,44,Female,Middle,Married,Master's,High,Luxury Goods,114.93,3,In-Store,4,3,1.0,High,Somewhat Sensitive,0,4,None,Desktop,Other,8/23/2024,True,True,Impulsive,Standard,4,344.79,Not_High
43-990-6454,33,Female,High,Divorced,Master's,Middle,Jewelry & Accessories,438.42,11,Online,3,2,2.0,Medium,Very Sensitive,0,4,Low,Tablet,Cash,9/10/24,True,False,Planned,Express,4,4822.62,High
55-570-3804,36,Male,Middle,Widowed,Master's,Middle,Luxury Goods,189.97,2,In-Store,2,3,1.0,High,Somewhat Sensitive,0,3,Medium,Smartphone,Credit Card,3/6/24,True,False,Need-based,Standard,8,379.94,Not_High
29-067-4901,35,Male,High,Divorced,Master's,Middle,Health Supplements,227.03,12,Online,2,2,0.0,High,Very Sensitive,2,10,Low,Desktop,PayPal,7/7/24,True,True,Planned,Standard,2,2724.36,Not_High
93-957-6269,26,Male,High,Divorced,Bachelor's,Middle,Home Appliances,278.49,4,Mixed,5,5,0.0,Low,Somewhat Sensitive,1,5,Low,Smartphone,Credit Card,9/8/24,True,True,Need-based,Express,8,1113.96,Not_High
81-225-6647,43,Female,High,Widowed,Bachelor's,High,Animal Feed,120.56,5,Online,4,3,2.0,None,Not Sensitive,2,7,Low,Tablet,Debit Card,6/3/24,False,False,Need-based,Express,7,602.8,Not_High
64-706-7841,25,Male,High,Divorced,Bachelor's,Middle,Gardening & Outdoors,320.94,11,Online,3,3,2.0,High,Not Sensitive,2,10,None,Smartphone,Cash,11/8/24,False,False,Impulsive,No Preference,10,3530.34,High
47-178-9529,37,Female,High,Divorced,Master's,Middle,Jewelry & Accessories,217.72,3,In-Store,4,4,2.0,Medium,Not Sensitive,1,4,High,Tablet,Debit Card,10/16/2024,False,True,Wants-based,No Preference,14,653.16,Not_High
63-808-3641,25,Male,High,Widowed,Bachelor's,Middle,Home Appliances,222.61,3,Online,1,2,1.0,Medium,Very Sensitive,1,1,None,Desktop,PayPal,7/3/24,False,True,Need-based,Standard,3,667.83,Not_High
85-738-8909,40,Female,Middle,Divorced,High School,Middle,Beauty & Personal Care,102.73,3,Mixed,4,5,0.3,None,Not Sensitive,2,5,None,Tablet,Debit Card,7/18/2024,False,False,Wants-based,Express,14,308.19,Not_High
40-224-1057,40,Female,Middle,Married,Bachelor's,High,Sports & Outdoors,426.87,2,In-Store,4,2,2.0,None,Not Sensitive,0,4,Medium,Smartphone,Debit Card,3/14/2024,False,False,Wants-based,No Preference,3,853.74,Not_High
24-853-1635,20,Female,Middle,Widowed,High School,Middle,Jewelry & Accessories,473.28,5,Online,5,5,1.0,Medium,Very Sensitive,1,9,None,Smartphone,Cash,12/9/24,False,False,Need-based,Standard,13,2366.3999999999996,Not_High
61-627-1822,39,Male,High,Widowed,Bachelor's,High,Jewelry & Accessories,446.03,9,In-Store,2,1,2.0,Low,Somewhat Sensitive,2,7,None,Tablet,Other,6/26/2024,True,True,Need-based,Express,12,4014.2699999999995,High
89-392-5002,19,Female,High,Single,Bachelor's,High,Arts & Crafts,287.95,3,Mixed,2,3,2.0,None,Very Sensitive,2,7,High,Tablet,PayPal,11/12/24,True,True,Planned,Standard,11,863.8499999999999,Not_High
71-573-6085,31,Female,Middle,Widowed,Master's,High,Luxury Goods,132.52,6,Mixed,1,2,0.0,Medium,Somewhat Sensitive,2,10,Low,Smartphone,Debit Card,12/20/2024,True,True,Impulsive,Express,12,795.1200000000001,Not_High
91-810-3612,36,Female,Middle,Married,Bachelor's,Middle,Sports & Outdoors,379.2,7,Online,5,1,0.0,Medium,Very Sensitive,2,2,High,Smartphone,Debit Card,5/28/2024,True,True,Need-based,No Preference,7,2654.4,Not_High
07-323-0255,31,Genderfluid,Middle,Married,High School,High,Groceries,447.53,4,Online,2,1,2.0,High,Somewhat Sensitive,1,6,None,Smartphone,PayPal,10/13/2024,True,True,Wants-based,No Preference,3,1790.12,Not_High
81-054-5343,45,Female,High,Divorced,Bachelor's,Middle,Office Supplies,138.44,4,Mixed,5,1,1.0,None,Very Sensitive,1,2,None,Smartphone,Cash,2/22/2024,False,True,Wants-based,Express,1,553.76,Not_High
14-854-9545,45,Agender,Middle,Single,High School,Middle,Home Appliances,440.62,8,Mixed,2,2,2.0,None,Very Sensitive,1,3,Medium,Tablet,Debit Card,2/1/24,True,True,Need-based,Express,6,3524.96,High
52-150-4629,23,Female,High,Divorced,Master's,High,Sports & Outdoors,145.98,4,In-Store,1,2,1.0,Low,Very Sensitive,2,5,High,Desktop,Other,9/16/2024,False,False,Need-based,No Preference,1,583.92,Not_High
48-918-4473,28,Male,Middle,Married,High School,High,Software & Apps,405.66,11,Online,5,2,1.0,Medium,Somewhat Sensitive,1,3,High,Tablet,Cash,4/27/2024,True,False,Impulsive,Express,11,4462.26,High
06-764-5496,26,Female,High,Single,High School,Middle,Clothing,419.98,7,In-Store,4,4,0.0,None,Very Sensitive,0,10,Medium,Desktop,PayPal,4/28/2024,True,True,Impulsive,No Preference,14,2939.86,Not_High
67-036-4295,50,Female,Middle,Divorced,Master's,High,Arts & Crafts,260.14,5,Online,3,2,1.0,None,Somewhat Sensitive,1,7,Low,Smartphone,Other,9/1/24,True,True,Need-based,Standard,7,1300.6999999999998,Not_High
35-880-9374,36,Female,Middle,Widowed,Bachelor's,High,Arts & Crafts,368.91,10,In-Store,1,3,2.0,High,Not Sensitive,2,10,High,Desktop,Debit Card,3/21/2024,False,False,Need-based,No Preference,7,3689.1000000000004,High
08-614-6177,32,Male,Middle,Widowed,Master's,Middle,Home Appliances,100.32,2,In-Store,5,1,1.0,Low,Very Sensitive,0,1,Medium,Tablet,Credit Card,12/11/24,False,True,Planned,Express,8,200.64,Not_High
35-879-0014,34,Male,High,Married,Master's,Middle,Food & Beverages,107.82,7,Mixed,5,3,2.0,High,Very Sensitive,2,10,Low,Smartphone,Credit Card,12/4/24,False,True,Wants-based,No Preference,2,754.74,Not_High
91-570-2695,50,Male,Middle,Married,High School,Middle,Baby Products,83.88,11,Online,4,2,1.0,Medium,Not Sensitive,0,6,Low,Desktop,Other,2/24/2024,True,True,Planned,Express,4,922.68,Not_High
54-193-3526,24,Female,Middle,Widowed,Bachelor's,Middle,Travel & Leisure (Flights,81.25,9,Online,1,2,1.0,Low,Very Sensitive,2,8,Medium,Desktop,Cash,5/24/2024,True,True,Planned,No Preference,10,731.25,Not_High
55-237-7991,49,Male,Middle,Widowed,Master's,High,Home Appliances,125.8,12,In-Store,4,4,2.0,None,Somewhat Sensitive,0,8,High,Desktop,PayPal,5/18/2024,False,True,Planned,No Preference,1,1509.6,Not_High
90-569-7391,18,Female,Middle,Single,Bachelor's,Middle,Health Supplements,197.9,11,Mixed,2,4,2.0,Medium,Not Sensitive,1,4,Low,Desktop,Debit Card,4/2/24,True,True,Wants-based,Standard,5,2176.9,Not_High
88-395-8741,44,Male,High,Divorced,High School,Middle,Travel & Leisure (Flights,299.09,8,In-Store,1,1,2.0,High,Very Sensitive,2,7,High,Tablet,Debit Card,6/24/2024,False,False,Impulsive,Standard,14,2392.72,Not_High
06-638-0433,41,Male,High,Married,High School,Middle,Travel & Leisure (Flights,79.3,10,Online,3,2,1.0,Low,Somewhat Sensitive,2,4,High,Smartphone,Debit Card,9/3/24,False,False,Planned,No Preference,2,793.0,Not_High
84-208-7045,33,Male,High,Divorced,High School,High,Books,55.73,12,In-Store,4,3,0.3,Medium,Not Sensitive,1,3,High,Tablet,PayPal,5/19/2024,False,True,Need-based,Express,3,668.76,Not_High
71-568-0867,46,Male,High,Single,Bachelor's,High,Software & Apps,256.44,8,In-Store,4,1,2.0,High,Somewhat Sensitive,1,6,Medium,Tablet,Other,8/4/24,False,False,Wants-based,Express,3,2051.52,Not_High
18-925-1867,23,Female,High,Married,Bachelor's,High,Toys & Games,337.21,12,Online,1,5,1.0,Low,Somewhat Sensitive,0,9,None,Smartphone,Debit Card,10/24/2024,True,True,Planned,Express,11,4046.5199999999995,High
69-394-1424,35,Female,High,Single,Master's,Middle,Software & Apps,494.97,12,In-Store,5,4,2.0,Low,Not Sensitive,1,5,Low,Tablet,Debit Card,8/16/2024,False,False,Planned,No Preference,7,5939.64,High
91-695-8237,31,Female,Middle,Widowed,High School,High,Arts & Crafts,238.58,6,Online,3,2,2.0,Medium,Very Sensitive,2,9,Medium,Tablet,PayPal,6/11/24,True,True,Wants-based,Standard,8,1431.48,Not_High
68-458-0904,20,Female,High,Single,Bachelor's,High,Sports & Outdoors,131.9,8,Mixed,3,5,0.0,None,Not Sensitive,2,4,Medium,Tablet,Credit Card,11/1/24,True,True,Planned,No Preference,4,1055.2,Not_High
28-862-5550,49,Female,Middle,Married,Bachelor's,High,Food & Beverages,403.03,12,Mixed,1,5,1.0,Medium,Somewhat Sensitive,0,1,High,Tablet,Other,8/22/2024,True,True,Wants-based,Standard,2,4836.36,High
85-666-7449,26,Female,High,Widowed,Bachelor's,High,Health Supplements,338.6,10,In-Store,1,3,2.0,Medium,Somewhat Sensitive,1,3,Medium,Desktop,Other,8/24/2024,False,False,Planned,No Preference,9,3386.0,High
30-987-7421,36,Male,Middle,Widowed,High School,High,Furniture,365.38,11,Online,1,4,0.0,High,Somewhat Sensitive,0,9,Medium,Desktop,Cash,8/1/24,False,False,Wants-based,Express,14,4019.18,High
39-107-6852,21,Male,Middle,Married,High School,High,Sports & Outdoors,433.99,11,Mixed,3,2,1.0,High,Not Sensitive,0,2,None,Desktop,Credit Card,2/9/24,False,False,Need-based,No Preference,8,4773.89,High
85-467-6564,35,Female,Middle,Widowed,High School,Middle,Health Care,495.95,5,In-Store,4,2,0.0,High,Very Sensitive,1,7,None,Smartphone,Other,4/10/24,False,False,Planned,No Preference,6,2479.75,Not_High
82-692-9306,41,Male,High,Married,High School,Middle,Baby Products,356.22,7,In-Store,2,5,0.0,Medium,Very Sensitive,1,7,High,Smartphone,Credit Card,6/10/24,False,True,Planned,Express,6,2493.54,Not_High
18-593-8611,22,Genderqueer,High,Single,High School,Middle,Health Supplements,156.4,7,In-Store,4,5,2.0,Low,Somewhat Sensitive,1,7,Low,Desktop,Credit Card,11/7/24,False,True,Need-based,Standard,4,1094.8,Not_High
93-093-0556,42,Male,Middle,Single,Master's,Middle,Sports & Outdoors,454.36,3,In-Store,4,5,1.0,Low,Very Sensitive,1,8,Medium,Tablet,Cash,9/16/2024,True,False,Planned,No Preference,12,1363.08,Not_High
59-080-5779,50,Male,High,Single,Bachelor's,High,Software & Apps,486.07,11,Mixed,5,1,0.0,Medium,Somewhat Sensitive,2,6,None,Tablet,Credit Card,1/16/2024,False,False,Planned,Standard,12,5346.7699999999995,High
64-915-2968,30,Female,High,Divorced,High School,Middle,Packages),427.86,11,Mixed,4,3,1.0,Medium,Not Sensitive,0,6,Medium,Desktop,Debit Card,3/3/24,True,True,Need-based,Express,8,4706.46,High
94-495-3402,49,Female,High,Divorced,Master's,High,Beauty & Personal Care,235.13,10,Online,5,4,1.0,Medium,Very Sensitive,2,3,None,Smartphone,Other,3/29/2024,True,False,Planned,No Preference,6,2351.3,Not_High
84-458-6432,40,Female,Middle,Divorced,Bachelor's,Middle,Groceries,361.27,4,Online,3,3,1.0,None,Not Sensitive,0,5,High,Tablet,Credit Card,9/15/2024,True,False,Need-based,Standard,2,1445.08,Not_High
46-452-3822,38,Female,Middle,Single,Bachelor's,Middle,Furniture,195.83,10,Mixed,1,2,2.0,None,Not Sensitive,1,7,High,Desktop,Debit Card,1/25/2024,True,False,Need-based,No Preference,13,1958.3000000000002,Not_High
54-877-5699,21,Male,High,Married,Master's,High,Sports & Outdoors,340.31,10,Online,5,1,1.0,Low,Somewhat Sensitive,0,5,Low,Desktop,Other,9/18/2024,False,True,Impulsive,No Preference,14,3403.1,High
15-146-4456,40,Male,High,Divorced,Master's,High,Animal Feed,489.67,5,Mixed,5,5,1.0,None,Very Sensitive,1,5,Medium,Tablet,Debit Card,12/21/2024,False,False,Wants-based,Standard,11,2448.35,Not_High
76-620-2994,26,Male,High,Divorced,Master's,Middle,Mobile Accessories,482.5,11,Mixed,1,1,1.0,None,Very Sensitive,2,1,None,Smartphone,Cash,9/28/2024,True,True,Need-based,No Preference,13,5307.5,High
60-834-3348,32,Female,Middle,Married,Master's,Middle,Jewelry & Accessories,433.14,10,In-Store,3,1,2.0,Medium,Not Sensitive,2,3,High,Tablet,Debit Card,7/9/24,False,False,Impulsive,No Preference,5,4331.4,High
77-742-5663,47,Female,Middle,Widowed,High School,High,Jewelry & Accessories,375.7,6,Online,3,1,2.0,Low,Very Sensitive,2,10,Medium,Tablet,Other,9/27/2024,True,False,Wants-based,No Preference,10,2254.2,Not_High
05-167-0833,21,Male,Middle,Single,Master's,Middle,Travel & Leisure (Flights,381.3,12,Online,2,1,1.0,High,Very Sensitive,0,4,Low,Desktop,Credit Card,1/9/24,False,False,Planned,Express,7,4575.6,High
86-182-9556,34,Male,High,Widowed,High School,High,Electronics,210.21,4,Mixed,4,1,2.0,High,Very Sensitive,0,10,High,Desktop,PayPal,7/5/24,False,True,Need-based,No Preference,14,840.84,Not_High
14-415-2802,29,Male,Middle,Widowed,Master's,High,Health Supplements,408.81,8,Mixed,5,4,2.0,Low,Very Sensitive,1,3,Medium,Desktop,Debit Card,7/16/2024,False,True,Wants-based,Express,12,3270.48,High
49-469-9163,20,Female,Middle,Divorced,Bachelor's,High,Jewelry & Accessories,118.65,10,Mixed,1,3,0.0,Low,Very Sensitive,0,2,Low,Smartphone,Credit Card,1/9/24,True,True,Impulsive,Standard,13,1186.5,Not_High
67-937-6624,50,Male,High,Divorced,Bachelor's,Middle,Software & Apps,166.45,7,Mixed,5,2,2.0,Low,Very Sensitive,2,1,High,Smartphone,Cash,8/13/2024,True,False,Planned,Express,12,1165.1499999999999,Not_High
91-761-9492,29,Female,Middle,Divorced,Master's,High,Travel & Leisure (Flights,385.32,10,Online,1,1,1.0,Low,Very Sensitive,0,1,Medium,Smartphone,PayPal,9/5/24,True,True,Impulsive,Standard,9,3853.2,High
19-184-7665,25,Non-binary,Middle,Married,Bachelor's,High,Mobile Accessories,293.99,10,Mixed,3,4,0.0,None,Somewhat Sensitive,2,7,None,Tablet,Credit Card,9/29/2024,False,True,Wants-based,No Preference,5,2939.9,Not_High
19-383-9741,37,Male,Middle,Widowed,High School,Middle,Toys & Games,161.41,9,Mixed,1,4,0.0,Low,Very Sensitive,1,8,High,Desktop,PayPal,4/7/24,True,False,Impulsive,Standard,3,1452.69,Not_High
15-625-4047,39,Male,Middle,Single,Master's,Middle,Groceries,130.92,2,Online,1,2,1.0,High,Very Sensitive,2,2,None,Tablet,Cash,12/18/2024,True,True,Impulsive,No Preference,9,261.84,Not_High
81-820-4735,48,Female,Middle,Divorced,Bachelor's,High,Toys & Games,468.6,4,Mixed,3,4,2.0,Medium,Somewhat Sensitive,0,6,None,Desktop,PayPal,6/14/2024,False,True,Need-based,No Preference,2,1874.4,Not_High
71-436-6908,47,Male,High,Divorced,Bachelor's,Middle,Toys & Games,237.57,5,Online,3,3,0.0,Medium,Somewhat Sensitive,0,3,Medium,Smartphone,Cash,4/25/2024,True,True,Need-based,No Preference,11,1187.85,Not_High
73-145-5784,50,Female,Middle,Divorced,High School,High,Furniture,395.18,5,In-Store,2,2,1.0,None,Not Sensitive,0,5,High,Smartphone,Other,7/20/2024,True,True,Need-based,Standard,6,1975.9,Not_High
50-637-1630,42,Polygender,High,Married,High School,Middle,Electronics,427.94,12,Mixed,5,4,1.3,High,Not Sensitive,1,2,None,Smartphone,Other,3/29/2024,False,False,Impulsive,No Preference,10,5135.28,High
44-938-7475,28,Female,High,Single,Bachelor's,High,Hotels,81.23,9,Mixed,2,5,2.0,High,Not Sensitive,1,10,Medium,Tablet,Cash,3/26/2024,False,True,Wants-based,Standard,6,731.07,Not_High
55-279-3045,23,Male,Middle,Single,High School,Middle,Hotels,257.43,5,Online,4,2,0.0,Low,Somewhat Sensitive,1,7,Low,Desktop,Other,4/14/2024,True,True,Need-based,Standard,13,1287.15,Not_High
59-997-3903,42,Male,High,Divorced,High School,High,Arts & Crafts,305.73,7,Mixed,2,5,1.0,Medium,Not Sensitive,2,8,Medium,Tablet,Cash,12/14/2024,True,False,Planned,Express,14,2140.11,Not_High
12-029-9344,32,Male,High,Single,Bachelor's,High,Toys & Games,249.82,10,In-Store,5,3,1.0,High,Not Sensitive,2,6,Medium,Tablet,PayPal,8/12/24,True,False,Wants-based,No Preference,10,2498.2,Not_High
41-130-2570,33,Male,Middle,Divorced,Bachelor's,High,Animal Feed,332.79,11,Online,3,5,2.0,None,Not Sensitive,2,1,High,Tablet,PayPal,8/29/2024,False,False,Wants-based,No Preference,4,3660.69,High
25-285-7453,32,Male,High,Single,Bachelor's,Middle,Arts & Crafts,78.9,3,In-Store,4,1,1.0,Low,Not Sensitive,0,1,Medium,Tablet,Debit Card,9/7/24,False,True,Planned,Standard,10,236.70000000000002,Not_High
47-225-8686,29,Male,High,Widowed,High School,High,Health Care,122.55,9,Mixed,2,4,0.3,Low,Not Sensitive,2,3,Medium,Desktop,Credit Card,6/28/2024,False,False,Impulsive,Express,4,1102.95,Not_High
33-519-4214,25,Non-binary,High,Divorced,Bachelor's,Middle,Mobile Accessories,307.61,6,Mixed,1,1,0.0,Low,Somewhat Sensitive,0,9,Medium,Smartphone,PayPal,9/12/24,True,True,Need-based,No Preference,10,1845.66,Not_High
03-991-2098,41,Female,High,Divorced,Bachelor's,Middle,Software & Apps,152.33,2,In-Store,1,5,1.0,None,Not Sensitive,1,6,High,Smartphone,Debit Card,1/19/2024,False,True,Impulsive,No Preference,8,304.66,Not_High
30-735-8744,24,Female,Middle,Divorced,Bachelor's,High,Mobile Accessories,465.07,8,Online,2,4,0.0,Medium,Not Sensitive,1,2,High,Desktop,Cash,3/2/24,False,False,Wants-based,No Preference,8,3720.56,High
13-848-5757,32,Female,High,Single,Master's,Middle,Sports & Outdoors,498.23,10,Online,5,2,0.0,None,Very Sensitive,0,7,Medium,Smartphone,Other,1/8/24,True,False,Planned,No Preference,9,4982.3,High
21-300-2001,41,Female,Middle,Widowed,High School,Middle,Luxury Goods,491.18,3,Mixed,4,4,1.0,High,Very Sensitive,0,6,None,Smartphone,Cash,8/27/2024,False,False,Impulsive,No Preference,14,1473.54,Not_High
38-587-1781,18,Male,Middle,Divorced,Bachelor's,Middle,Health Care,149.42,3,Mixed,1,1,2.0,Medium,Very Sensitive,0,6,None,Desktop,Cash,1/3/24,True,False,Wants-based,Express,5,448.26,Not_High
66-557-1474,25,Male,Middle,Single,Master's,Middle,Furniture,82.13,9,Online,5,1,0.0,Medium,Somewhat Sensitive,2,6,High,Tablet,Debit Card,4/9/24,True,True,Need-based,Express,6,739.17,Not_High
03-422-8710,49,Male,Middle,Divorced,Bachelor's,High,Sports & Outdoors,425.18,4,Mixed,2,1,0.0,Medium,Very Sensitive,1,8,Medium,Tablet,PayPal,3/19/2024,True,False,Wants-based,Standard,10,1700.72,Not_High
39-731-8532,39,Male,High,Married,Master's,Middle,Arts & Crafts,176.12,8,Online,2,3,1.2,Medium,Somewhat Sensitive,1,10,Low,Desktop,Credit Card,6/15/2024,True,True,Impulsive,Standard,14,1408.96,Not_High
80-830-3184,47,Female,High,Single,High School,Middle,Jewelry & Accessories,70.3,6,Online,3,5,0.0,None,Very Sensitive,1,8,Medium,Desktop,Cash,3/3/24,True,True,Need-based,Standard,3,421.79999999999995,Not_High
97-505-8416,43,Male,Middle,Married,Bachelor's,Middle,Luxury Goods,319.39,7,Mixed,4,5,0.0,None,Very Sensitive,1,10,High,Desktop,Credit Card,11/17/2024,False,True,Planned,Standard,3,2235.73,Not_High
98-585-4742,38,Female,High,Widowed,High School,High,Home Appliances,113.51,11,Mixed,4,1,1.0,High,Not Sensitive,2,2,Low,Desktop,Credit Card,2/14/2024,True,True,Planned,Express,8,1248.6100000000001,Not_High
51-302-9537,40,Female,High,Single,Bachelor's,Middle,Animal Feed,492.74,2,Mixed,1,5,2.0,Low,Very Sensitive,1,3,High,Tablet,Other,2/29/2024,True,False,Need-based,Express,13,985.48,Not_High
88-313-2633,33,Male,Middle,Divorced,Master's,Middle,Furniture,143.8,9,In-Store,2,2,2.0,Low,Somewhat Sensitive,0,7,None,Tablet,Debit Card,2/22/2024,True,False,Wants-based,No Preference,11,1294.2,Not_High
61-286-0069,18,Agender,Middle,Widowed,Bachelor's,Middle,Arts & Crafts,158.54,5,Online,2,1,1.0,Low,Not Sensitive,2,7,High,Smartphone,Debit Card,3/31/2024,False,False,Planned,Express,5,792.6999999999999,Not_High
35-907-0586,39,Female,High,Married,Bachelor's,High,Furniture,213.39,6,Online,3,4,2.0,Medium,Not Sensitive,2,5,Medium,Desktop,Cash,10/27/2024,False,True,Planned,Standard,4,1280.34,Not_High
30-522-1574,31,Male,Middle,Divorced,Bachelor's,High,Health Supplements,127.18,2,In-Store,5,5,1.0,Medium,Somewhat Sensitive,0,2,Medium,Desktop,Debit Card,12/21/2024,False,False,Planned,Standard,4,254.36,Not_High
43-715-8777,27,Male,Middle,Divorced,Master's,High,Luxury Goods,476.63,9,In-Store,3,5,2.0,Medium,Not Sensitive,2,2,None,Desktop,Debit Card,11/19/2024,True,False,Impulsive,No Preference,1,4289.67,High
94-692-4313,31,Female,High,Single,Bachelor's,Middle,Animal Feed,56.02,3,Online,5,3,1.0,None,Very Sensitive,1,6,High,Desktop,PayPal,9/13/2024,False,True,Need-based,Standard,12,168.06,Not_High
96-915-4091,36,Female,High,Widowed,Bachelor's,Middle,Electronics,398.97,3,Online,2,3,1.0,High,Not Sensitive,2,3,High,Tablet,Debit Card,9/26/2024,False,False,Impulsive,No Preference,9,1196.91,Not_High
67-073-5578,27,Female,Middle,Divorced,High School,Middle,Groceries,53.45,6,Mixed,2,3,1.0,High,Somewhat Sensitive,1,9,High,Tablet,Debit Card,7/14/2024,False,False,Need-based,Standard,11,320.70000000000005,Not_High
27-010-9462,21,Agender,Middle,Married,Bachelor's,High,Groceries,61.19,2,Mixed,4,5,1.0,None,Not Sensitive,2,6,High,Desktop,PayPal,8/12/24,True,True,Wants-based,No Preference,3,122.38,Not_High
